3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691000000000000000e+04,4.306200000000000000e+04
3.691100000000000000e+04,4.306200000000000000e+04
3.691100000000000000e+04,4.306200000000000000e+04
3.691100000000000000e+04,4.262100000000000000e+04
3.691100000000000000e+04,4.281000000000000000e+04
3.690200000000000000e+04,4.295600000000000000e+04
3.689800000000000000e+04,4.300900000000000000e+04
3.689300000000000000e+04,4.303800000000000000e+04
3.688900000000000000e+04,4.305500000000000000e+04
3.688800000000000000e+04,4.306700000000000000e+04
3.688900000000000000e+04,4.307000000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.307200000000000000e+04
3.688900000000000000e+04,4.269200000000000000e+04
3.689000000000000000e+04,4.289000000000000000e+04
3.688400000000000000e+04,4.298900000000000000e+04
3.687500000000000000e+04,4.302700000000000000e+04
3.687200000000000000e+04,4.304300000000000000e+04
3.687200000000000000e+04,4.306000000000000000e+04
3.687200000000000000e+04,4.306700000000000000e+04
3.687200000000000000e+04,4.307100000000000000e+04
3.687200000000000000e+04,4.307400000000000000e+04
3.687200000000000000e+04,4.307500000000000000e+04
3.687300000000000000e+04,4.307500000000000000e+04
3.687400000000000000e+04,4.307500000000000000e+04
3.687500000000000000e+04,4.307500000000000000e+04
3.687600000000000000e+04,4.266800000000000000e+04
3.687600000000000000e+04,4.277000000000000000e+04
3.687200000000000000e+04,4.057000000000000000e+04
3.686600000000000000e+04,4.137700000000000000e+04
3.685500000000000000e+04,4.162000000000000000e+04
3.684300000000000000e+04,4.218100000000000000e+04
3.682100000000000000e+04,4.221700000000000000e+04
3.679200000000000000e+04,4.232700000000000000e+04
3.674500000000000000e+04,4.191500000000000000e+04
3.669000000000000000e+04,4.247800000000000000e+04
3.664600000000000000e+04,4.214600000000000000e+04
3.658900000000000000e+04,4.215700000000000000e+04
3.651900000000000000e+04,4.265500000000000000e+04
3.647400000000000000e+04,4.296500000000000000e+04
3.643100000000000000e+04,4.258000000000000000e+04
3.636400000000000000e+04,4.295100000000000000e+04
3.633200000000000000e+04,4.307400000000000000e+04
3.631000000000000000e+04,4.322500000000000000e+04
3.628200000000000000e+04,4.249000000000000000e+04
3.622800000000000000e+04,4.326200000000000000e+04
3.620600000000000000e+04,4.307200000000000000e+04
3.617100000000000000e+04,4.332600000000000000e+04
3.615100000000000000e+04,4.336700000000000000e+04
3.613700000000000000e+04,4.350700000000000000e+04
3.612100000000000000e+04,4.360600000000000000e+04
3.610700000000000000e+04,4.375000000000000000e+04
3.610400000000000000e+04,4.381100000000000000e+04
3.610200000000000000e+04,4.383800000000000000e+04
3.610200000000000000e+04,4.383400000000000000e+04
3.610100000000000000e+04,4.384300000000000000e+04
3.610000000000000000e+04,4.384200000000000000e+04
3.610000000000000000e+04,4.384400000000000000e+04
3.610100000000000000e+04,4.384500000000000000e+04
3.610100000000000000e+04,4.384600000000000000e+04
3.610100000000000000e+04,4.383900000000000000e+04
3.610200000000000000e+04,4.384000000000000000e+04
3.610200000000000000e+04,4.383900000000000000e+04
3.610200000000000000e+04,4.384100000000000000e+04
3.610300000000000000e+04,4.384300000000000000e+04
3.610400000000000000e+04,4.384000000000000000e+04
3.610400000000000000e+04,4.384300000000000000e+04
3.610400000000000000e+04,4.384400000000000000e+04
3.610500000000000000e+04,4.383000000000000000e+04
3.610600000000000000e+04,4.382700000000000000e+04
3.610600000000000000e+04,4.383300000000000000e+04
3.610600000000000000e+04,4.382500000000000000e+04
3.610600000000000000e+04,4.382900000000000000e+04
3.610600000000000000e+04,4.381000000000000000e+04
3.610700000000000000e+04,4.378900000000000000e+04
3.610600000000000000e+04,4.379500000000000000e+04
3.610800000000000000e+04,4.380500000000000000e+04
3.611000000000000000e+04,4.381400000000000000e+04
3.611100000000000000e+04,4.381500000000000000e+04
3.611200000000000000e+04,4.381300000000000000e+04
3.611100000000000000e+04,4.381600000000000000e+04
3.611200000000000000e+04,4.381000000000000000e+04
3.611200000000000000e+04,4.380700000000000000e+04
3.611200000000000000e+04,4.380800000000000000e+04
3.611200000000000000e+04,4.381000000000000000e+04
3.611400000000000000e+04,4.380800000000000000e+04
3.611500000000000000e+04,4.380500000000000000e+04
3.611700000000000000e+04,4.380700000000000000e+04
3.611700000000000000e+04,4.380600000000000000e+04
3.611700000000000000e+04,4.380900000000000000e+04
3.611700000000000000e+04,4.380600000000000000e+04
3.611900000000000000e+04,4.380900000000000000e+04
3.612100000000000000e+04,4.380900000000000000e+04
3.612100000000000000e+04,4.380500000000000000e+04
3.612100000000000000e+04,4.380500000000000000e+04
3.612100000000000000e+04,4.379900000000000000e+04
3.612200000000000000e+04,4.378100000000000000e+04
3.612300000000000000e+04,4.378100000000000000e+04
3.612200000000000000e+04,4.378300000000000000e+04
3.612200000000000000e+04,4.378900000000000000e+04
3.612200000000000000e+04,4.379200000000000000e+04
3.612600000000000000e+04,4.379500000000000000e+04
3.612600000000000000e+04,4.379500000000000000e+04
3.612700000000000000e+04,4.379500000000000000e+04
3.612700000000000000e+04,4.379600000000000000e+04
3.612800000000000000e+04,4.379400000000000000e+04
3.612800000000000000e+04,4.379400000000000000e+04
3.612900000000000000e+04,4.379200000000000000e+04
3.613000000000000000e+04,4.378900000000000000e+04
3.613300000000000000e+04,4.378500000000000000e+04
3.613400000000000000e+04,4.378400000000000000e+04
3.613600000000000000e+04,4.378200000000000000e+04
3.613700000000000000e+04,4.377700000000000000e+04
3.613600000000000000e+04,4.377600000000000000e+04
3.613600000000000000e+04,4.377300000000000000e+04
3.613700000000000000e+04,4.375500000000000000e+04
3.613600000000000000e+04,4.370700000000000000e+04
3.613600000000000000e+04,4.369200000000000000e+04
3.613600000000000000e+04,4.366000000000000000e+04
3.613500000000000000e+04,4.370500000000000000e+04
3.613300000000000000e+04,4.370600000000000000e+04
3.613100000000000000e+04,4.372200000000000000e+04
3.613000000000000000e+04,4.375300000000000000e+04
3.612900000000000000e+04,4.375600000000000000e+04
3.612900000000000000e+04,4.376200000000000000e+04
3.612700000000000000e+04,4.376400000000000000e+04
3.612600000000000000e+04,4.376600000000000000e+04
3.612600000000000000e+04,4.371000000000000000e+04
3.612600000000000000e+04,4.361600000000000000e+04
3.612600000000000000e+04,4.343500000000000000e+04
3.612100000000000000e+04,4.328000000000000000e+04
3.611800000000000000e+04,4.313300000000000000e+04
3.611100000000000000e+04,4.313100000000000000e+04
3.610100000000000000e+04,4.323900000000000000e+04
3.609500000000000000e+04,4.332500000000000000e+04
3.609400000000000000e+04,4.331000000000000000e+04
3.608800000000000000e+04,4.318100000000000000e+04
3.608100000000000000e+04,4.311000000000000000e+04
3.607300000000000000e+04,4.312600000000000000e+04
3.606200000000000000e+04,4.302600000000000000e+04
3.605000000000000000e+04,4.277300000000000000e+04
3.603100000000000000e+04,4.255200000000000000e+04
3.599300000000000000e+04,4.252600000000000000e+04
3.595000000000000000e+04,4.277800000000000000e+04
3.590900000000000000e+04,4.307600000000000000e+04
3.587600000000000000e+04,4.326500000000000000e+04
3.583800000000000000e+04,4.337300000000000000e+04
3.580400000000000000e+04,4.340300000000000000e+04
3.577300000000000000e+04,4.340400000000000000e+04
3.575000000000000000e+04,4.343300000000000000e+04
3.572300000000000000e+04,4.354000000000000000e+04
3.568600000000000000e+04,4.366000000000000000e+04
3.566800000000000000e+04,4.369100000000000000e+04
3.563700000000000000e+04,4.372400000000000000e+04
3.561300000000000000e+04,4.377200000000000000e+04
3.558700000000000000e+04,4.381800000000000000e+04
3.557000000000000000e+04,4.391100000000000000e+04
3.555700000000000000e+04,4.398800000000000000e+04
3.553800000000000000e+04,4.399600000000000000e+04
3.553100000000000000e+04,4.399500000000000000e+04
3.551900000000000000e+04,4.401400000000000000e+04
3.550900000000000000e+04,4.407000000000000000e+04
3.550000000000000000e+04,4.414300000000000000e+04
3.549000000000000000e+04,4.416400000000000000e+04
3.548300000000000000e+04,4.420000000000000000e+04
3.547900000000000000e+04,4.422300000000000000e+04
3.547100000000000000e+04,4.429200000000000000e+04
3.546600000000000000e+04,4.430000000000000000e+04
3.546300000000000000e+04,4.437000000000000000e+04
3.546300000000000000e+04,4.439500000000000000e+04
3.546100000000000000e+04,4.442500000000000000e+04
3.546200000000000000e+04,4.444400000000000000e+04
3.546300000000000000e+04,4.446400000000000000e+04
3.546300000000000000e+04,4.447600000000000000e+04
3.546300000000000000e+04,4.446600000000000000e+04
3.546300000000000000e+04,4.445300000000000000e+04
3.546300000000000000e+04,4.445300000000000000e+04
3.546300000000000000e+04,4.444300000000000000e+04
3.546200000000000000e+04,4.444400000000000000e+04
3.546200000000000000e+04,4.445100000000000000e+04
3.546100000000000000e+04,4.444900000000000000e+04
3.546000000000000000e+04,4.444800000000000000e+04
3.545900000000000000e+04,4.444400000000000000e+04
3.546000000000000000e+04,4.443500000000000000e+04
3.546100000000000000e+04,4.442200000000000000e+04
3.546100000000000000e+04,4.441500000000000000e+04
3.546000000000000000e+04,4.439200000000000000e+04
3.546100000000000000e+04,4.438400000000000000e+04
3.546200000000000000e+04,4.436900000000000000e+04
3.546400000000000000e+04,4.437600000000000000e+04
3.546100000000000000e+04,4.436100000000000000e+04
3.545800000000000000e+04,4.439400000000000000e+04
3.545700000000000000e+04,4.441100000000000000e+04
3.545500000000000000e+04,4.442800000000000000e+04
3.545600000000000000e+04,4.442400000000000000e+04
3.545600000000000000e+04,4.443100000000000000e+04
3.545600000000000000e+04,4.442300000000000000e+04
3.545600000000000000e+04,4.443100000000000000e+04
3.545600000000000000e+04,4.443400000000000000e+04
3.545500000000000000e+04,4.443200000000000000e+04
3.545500000000000000e+04,4.443300000000000000e+04
3.545400000000000000e+04,4.442800000000000000e+04
3.545500000000000000e+04,4.442300000000000000e+04
3.545700000000000000e+04,4.442800000000000000e+04
3.545800000000000000e+04,4.441700000000000000e+04
3.546000000000000000e+04,4.441400000000000000e+04
3.546000000000000000e+04,4.441300000000000000e+04
3.546000000000000000e+04,4.440500000000000000e+04
3.546100000000000000e+04,4.439700000000000000e+04
3.546200000000000000e+04,4.439100000000000000e+04
3.546000000000000000e+04,4.439400000000000000e+04
3.545900000000000000e+04,4.439600000000000000e+04
3.546000000000000000e+04,4.439700000000000000e+04
3.545900000000000000e+04,4.440400000000000000e+04
3.545900000000000000e+04,4.439700000000000000e+04
3.545800000000000000e+04,4.440300000000000000e+04
3.545800000000000000e+04,4.441400000000000000e+04
3.545600000000000000e+04,4.442100000000000000e+04
3.545400000000000000e+04,4.443500000000000000e+04
3.545400000000000000e+04,4.443700000000000000e+04
3.545500000000000000e+04,4.443900000000000000e+04
3.545500000000000000e+04,4.444500000000000000e+04
3.545500000000000000e+04,4.444300000000000000e+04
3.545500000000000000e+04,4.444100000000000000e+04
3.545500000000000000e+04,4.444800000000000000e+04
3.545600000000000000e+04,4.443600000000000000e+04
3.545700000000000000e+04,4.443900000000000000e+04
3.545700000000000000e+04,4.442300000000000000e+04
3.545700000000000000e+04,4.442000000000000000e+04
3.545700000000000000e+04,4.440000000000000000e+04
3.545700000000000000e+04,4.438300000000000000e+04
3.545500000000000000e+04,4.435500000000000000e+04
3.545400000000000000e+04,4.432400000000000000e+04
3.545400000000000000e+04,4.430200000000000000e+04
3.545400000000000000e+04,4.428500000000000000e+04
3.545100000000000000e+04,4.423900000000000000e+04
3.545000000000000000e+04,4.421200000000000000e+04
3.544900000000000000e+04,4.419300000000000000e+04
3.544500000000000000e+04,4.418100000000000000e+04
3.544500000000000000e+04,4.414000000000000000e+04
3.544400000000000000e+04,4.409000000000000000e+04
3.544200000000000000e+04,4.396300000000000000e+04
3.544200000000000000e+04,4.388500000000000000e+04
3.543400000000000000e+04,4.384100000000000000e+04
3.542800000000000000e+04,4.377800000000000000e+04
3.542600000000000000e+04,4.367200000000000000e+04
3.541700000000000000e+04,4.367300000000000000e+04
3.540800000000000000e+04,4.368700000000000000e+04
3.540000000000000000e+04,4.369600000000000000e+04
3.539100000000000000e+04,4.365000000000000000e+04
3.537200000000000000e+04,4.369200000000000000e+04
3.535600000000000000e+04,4.369300000000000000e+04
3.534100000000000000e+04,4.373700000000000000e+04
3.531800000000000000e+04,4.374200000000000000e+04
3.529400000000000000e+04,4.373700000000000000e+04
3.527100000000000000e+04,4.380800000000000000e+04
3.523500000000000000e+04,4.386900000000000000e+04
3.520600000000000000e+04,4.396700000000000000e+04
3.518200000000000000e+04,4.409900000000000000e+04
3.515100000000000000e+04,4.404800000000000000e+04
3.513300000000000000e+04,4.409000000000000000e+04
3.511800000000000000e+04,4.410200000000000000e+04
3.509300000000000000e+04,4.416800000000000000e+04
3.508200000000000000e+04,4.422400000000000000e+04
3.505300000000000000e+04,4.427900000000000000e+04
3.503100000000000000e+04,4.431000000000000000e+04
3.500900000000000000e+04,4.438000000000000000e+04
3.498400000000000000e+04,4.442200000000000000e+04
3.497300000000000000e+04,4.449500000000000000e+04
3.495900000000000000e+04,4.451700000000000000e+04
3.494600000000000000e+04,4.459800000000000000e+04
3.493800000000000000e+04,4.464300000000000000e+04
3.493300000000000000e+04,4.466800000000000000e+04
3.492600000000000000e+04,4.471400000000000000e+04
3.492100000000000000e+04,4.472900000000000000e+04
3.491200000000000000e+04,4.477000000000000000e+04
3.490200000000000000e+04,4.477100000000000000e+04
3.489700000000000000e+04,4.480200000000000000e+04
3.488600000000000000e+04,4.484800000000000000e+04
3.487700000000000000e+04,4.489400000000000000e+04
3.487700000000000000e+04,4.493700000000000000e+04
3.487400000000000000e+04,4.495700000000000000e+04
3.487100000000000000e+04,4.496400000000000000e+04
3.486800000000000000e+04,4.498000000000000000e+04
3.486700000000000000e+04,4.498800000000000000e+04
3.486800000000000000e+04,4.499300000000000000e+04
3.486900000000000000e+04,4.501700000000000000e+04
3.486800000000000000e+04,4.501300000000000000e+04
3.486800000000000000e+04,4.501400000000000000e+04
3.486800000000000000e+04,4.503100000000000000e+04
3.486800000000000000e+04,4.502000000000000000e+04
3.486800000000000000e+04,4.501600000000000000e+04
3.486700000000000000e+04,4.500900000000000000e+04
3.486600000000000000e+04,4.499300000000000000e+04
3.486700000000000000e+04,4.498000000000000000e+04
3.486700000000000000e+04,4.500200000000000000e+04
3.486700000000000000e+04,4.500200000000000000e+04
3.486600000000000000e+04,4.499100000000000000e+04
3.486600000000000000e+04,4.497000000000000000e+04
3.486700000000000000e+04,4.498000000000000000e+04
3.486800000000000000e+04,4.496300000000000000e+04
3.486900000000000000e+04,4.496800000000000000e+04
3.486800000000000000e+04,4.497700000000000000e+04
3.486700000000000000e+04,4.497400000000000000e+04
3.486800000000000000e+04,4.495000000000000000e+04
3.486700000000000000e+04,4.497000000000000000e+04
3.486800000000000000e+04,4.496600000000000000e+04
3.486900000000000000e+04,4.498000000000000000e+04
3.486800000000000000e+04,4.496900000000000000e+04
3.486800000000000000e+04,4.496300000000000000e+04
3.486900000000000000e+04,4.497200000000000000e+04
3.486800000000000000e+04,4.498000000000000000e+04
3.486900000000000000e+04,4.497300000000000000e+04
3.487000000000000000e+04,4.497100000000000000e+04
3.487000000000000000e+04,4.496400000000000000e+04
3.486700000000000000e+04,4.496800000000000000e+04
3.486800000000000000e+04,4.497500000000000000e+04
3.486500000000000000e+04,4.498200000000000000e+04
3.486300000000000000e+04,4.496600000000000000e+04
3.486400000000000000e+04,4.497000000000000000e+04
3.486400000000000000e+04,4.497800000000000000e+04
3.486700000000000000e+04,4.496000000000000000e+04
3.486800000000000000e+04,4.495000000000000000e+04
3.486800000000000000e+04,4.495200000000000000e+04
3.486400000000000000e+04,4.495500000000000000e+04
3.486600000000000000e+04,4.494900000000000000e+04
3.486700000000000000e+04,4.494200000000000000e+04
3.486800000000000000e+04,4.493900000000000000e+04
3.486800000000000000e+04,4.495800000000000000e+04
3.486900000000000000e+04,4.493700000000000000e+04
3.487200000000000000e+04,4.495200000000000000e+04
3.487400000000000000e+04,4.494600000000000000e+04
3.487600000000000000e+04,4.493600000000000000e+04
3.487700000000000000e+04,4.493800000000000000e+04
3.487700000000000000e+04,4.493800000000000000e+04
3.487500000000000000e+04,4.493500000000000000e+04
3.487400000000000000e+04,4.492400000000000000e+04
3.487300000000000000e+04,4.491700000000000000e+04
3.487200000000000000e+04,4.493400000000000000e+04
3.487100000000000000e+04,4.492600000000000000e+04
3.487100000000000000e+04,4.492400000000000000e+04
3.487400000000000000e+04,4.489100000000000000e+04
3.487200000000000000e+04,4.486400000000000000e+04
3.487100000000000000e+04,4.486400000000000000e+04
3.487000000000000000e+04,4.483400000000000000e+04
3.486900000000000000e+04,4.479100000000000000e+04
3.486900000000000000e+04,4.475200000000000000e+04
3.486800000000000000e+04,4.469700000000000000e+04
3.486400000000000000e+04,4.466900000000000000e+04
3.486300000000000000e+04,4.461700000000000000e+04
3.486200000000000000e+04,4.459100000000000000e+04
3.486100000000000000e+04,4.453900000000000000e+04
3.486400000000000000e+04,4.448100000000000000e+04
3.486200000000000000e+04,4.444500000000000000e+04
3.485500000000000000e+04,4.441100000000000000e+04
3.485200000000000000e+04,4.435800000000000000e+04
3.484900000000000000e+04,4.433700000000000000e+04
3.484100000000000000e+04,4.429700000000000000e+04
3.483500000000000000e+04,4.430700000000000000e+04
3.482200000000000000e+04,4.431300000000000000e+04
3.481200000000000000e+04,4.428800000000000000e+04
3.479900000000000000e+04,4.431100000000000000e+04
3.479100000000000000e+04,4.430700000000000000e+04
3.477500000000000000e+04,4.431100000000000000e+04
3.476400000000000000e+04,4.431800000000000000e+04
3.474300000000000000e+04,4.435800000000000000e+04
3.472700000000000000e+04,4.443300000000000000e+04
3.470200000000000000e+04,4.447900000000000000e+04
3.469200000000000000e+04,4.449100000000000000e+04
3.467200000000000000e+04,4.457000000000000000e+04
3.465900000000000000e+04,4.460800000000000000e+04
3.463500000000000000e+04,4.465600000000000000e+04
3.462200000000000000e+04,4.468500000000000000e+04
3.461000000000000000e+04,4.469600000000000000e+04
3.459300000000000000e+04,4.476100000000000000e+04
3.457700000000000000e+04,4.483300000000000000e+04
3.456800000000000000e+04,4.482500000000000000e+04
3.455200000000000000e+04,4.485500000000000000e+04
3.454200000000000000e+04,4.486600000000000000e+04
3.453600000000000000e+04,4.493900000000000000e+04
3.451800000000000000e+04,4.494300000000000000e+04
3.451000000000000000e+04,4.504000000000000000e+04
3.449400000000000000e+04,4.504700000000000000e+04
3.448800000000000000e+04,4.510400000000000000e+04
3.448300000000000000e+04,4.509000000000000000e+04
3.447500000000000000e+04,4.513600000000000000e+04
3.447000000000000000e+04,4.516900000000000000e+04
3.445900000000000000e+04,4.519500000000000000e+04
3.445600000000000000e+04,4.523900000000000000e+04
3.445200000000000000e+04,4.527800000000000000e+04
3.445000000000000000e+04,4.525300000000000000e+04
3.444400000000000000e+04,4.527400000000000000e+04
3.444200000000000000e+04,4.533900000000000000e+04
3.443900000000000000e+04,4.535600000000000000e+04
3.443600000000000000e+04,4.532100000000000000e+04
3.443500000000000000e+04,4.533300000000000000e+04
3.443500000000000000e+04,4.536100000000000000e+04
3.443200000000000000e+04,4.539700000000000000e+04
3.443200000000000000e+04,4.541200000000000000e+04
3.443300000000000000e+04,4.539600000000000000e+04
3.443400000000000000e+04,4.540200000000000000e+04
3.443500000000000000e+04,4.539900000000000000e+04
3.443400000000000000e+04,4.540100000000000000e+04
3.443300000000000000e+04,4.539600000000000000e+04
3.443100000000000000e+04,4.539700000000000000e+04
3.443100000000000000e+04,4.538100000000000000e+04
3.443100000000000000e+04,4.537800000000000000e+04
3.443000000000000000e+04,4.538500000000000000e+04
3.442900000000000000e+04,4.536700000000000000e+04
3.443000000000000000e+04,4.536400000000000000e+04
3.442800000000000000e+04,4.537000000000000000e+04
3.442900000000000000e+04,4.535100000000000000e+04
3.443000000000000000e+04,4.535000000000000000e+04
3.443000000000000000e+04,4.534400000000000000e+04
3.443100000000000000e+04,4.534600000000000000e+04
3.443100000000000000e+04,4.532200000000000000e+04
3.443100000000000000e+04,4.532400000000000000e+04
3.442800000000000000e+04,4.533600000000000000e+04
3.442600000000000000e+04,4.536200000000000000e+04
3.442700000000000000e+04,4.534400000000000000e+04
3.442900000000000000e+04,4.534900000000000000e+04
3.442800000000000000e+04,4.534600000000000000e+04
3.442800000000000000e+04,4.537400000000000000e+04
3.442700000000000000e+04,4.537400000000000000e+04
3.442900000000000000e+04,4.535500000000000000e+04
3.442900000000000000e+04,4.536800000000000000e+04
3.442600000000000000e+04,4.537000000000000000e+04
3.442800000000000000e+04,4.537400000000000000e+04
3.442800000000000000e+04,4.536300000000000000e+04
3.442900000000000000e+04,4.535500000000000000e+04
3.443000000000000000e+04,4.537100000000000000e+04
3.443100000000000000e+04,4.536800000000000000e+04
3.442900000000000000e+04,4.534800000000000000e+04
3.442800000000000000e+04,4.536300000000000000e+04
3.442700000000000000e+04,4.534900000000000000e+04
3.442700000000000000e+04,4.535300000000000000e+04
3.442700000000000000e+04,4.534800000000000000e+04
3.442600000000000000e+04,4.533300000000000000e+04
3.442300000000000000e+04,4.536200000000000000e+04
3.442300000000000000e+04,4.536800000000000000e+04
3.442400000000000000e+04,4.537500000000000000e+04
3.442200000000000000e+04,4.536100000000000000e+04
3.442100000000000000e+04,4.535200000000000000e+04
3.441900000000000000e+04,4.535900000000000000e+04
3.441800000000000000e+04,4.536200000000000000e+04
3.441600000000000000e+04,4.536300000000000000e+04
3.441500000000000000e+04,4.535400000000000000e+04
3.441400000000000000e+04,4.534100000000000000e+04
3.441500000000000000e+04,4.530200000000000000e+04
3.441500000000000000e+04,4.529300000000000000e+04
3.441600000000000000e+04,4.530700000000000000e+04
3.441500000000000000e+04,4.528500000000000000e+04
3.441500000000000000e+04,4.524900000000000000e+04
3.441200000000000000e+04,4.522700000000000000e+04
3.440900000000000000e+04,4.522300000000000000e+04
3.441100000000000000e+04,4.519400000000000000e+04
3.441100000000000000e+04,4.516500000000000000e+04
3.441200000000000000e+04,4.511800000000000000e+04
3.441000000000000000e+04,4.510700000000000000e+04
3.441200000000000000e+04,4.509100000000000000e+04
3.441000000000000000e+04,4.504600000000000000e+04
3.440700000000000000e+04,4.500800000000000000e+04
3.440500000000000000e+04,4.499400000000000000e+04
3.440200000000000000e+04,4.495500000000000000e+04
3.439400000000000000e+04,4.490000000000000000e+04
3.439100000000000000e+04,4.482200000000000000e+04
3.438100000000000000e+04,4.482700000000000000e+04
3.437600000000000000e+04,4.476900000000000000e+04
3.436300000000000000e+04,4.484100000000000000e+04
3.435700000000000000e+04,4.487500000000000000e+04
3.434200000000000000e+04,4.481500000000000000e+04
3.432700000000000000e+04,4.484000000000000000e+04
3.431900000000000000e+04,4.485600000000000000e+04
3.430100000000000000e+04,4.491200000000000000e+04
3.428400000000000000e+04,4.493700000000000000e+04
3.427800000000000000e+04,4.495500000000000000e+04
3.426700000000000000e+04,4.497000000000000000e+04
3.425000000000000000e+04,4.499300000000000000e+04
3.423400000000000000e+04,4.504800000000000000e+04
3.422100000000000000e+04,4.512400000000000000e+04
3.421400000000000000e+04,4.510200000000000000e+04
3.420100000000000000e+04,4.506300000000000000e+04
3.419000000000000000e+04,4.503700000000000000e+04
3.417200000000000000e+04,4.517800000000000000e+04
3.415800000000000000e+04,4.516900000000000000e+04
3.414300000000000000e+04,4.517700000000000000e+04
3.413200000000000000e+04,4.519900000000000000e+04
3.412600000000000000e+04,4.525400000000000000e+04
3.412000000000000000e+04,4.527300000000000000e+04
3.410200000000000000e+04,4.528900000000000000e+04
3.409100000000000000e+04,4.532100000000000000e+04
3.408300000000000000e+04,4.538000000000000000e+04
3.407100000000000000e+04,4.536000000000000000e+04
3.406600000000000000e+04,4.538000000000000000e+04
3.405600000000000000e+04,4.545600000000000000e+04
3.405600000000000000e+04,4.551300000000000000e+04
3.404700000000000000e+04,4.552700000000000000e+04
3.404200000000000000e+04,4.552900000000000000e+04
3.403700000000000000e+04,4.554800000000000000e+04
3.403300000000000000e+04,4.559800000000000000e+04
3.402800000000000000e+04,4.560200000000000000e+04
3.402600000000000000e+04,4.566800000000000000e+04
3.402400000000000000e+04,4.565900000000000000e+04
3.402100000000000000e+04,4.569800000000000000e+04
3.401400000000000000e+04,4.572800000000000000e+04
3.401200000000000000e+04,4.575100000000000000e+04
3.400800000000000000e+04,4.574100000000000000e+04
3.400500000000000000e+04,4.573900000000000000e+04
3.400600000000000000e+04,4.572700000000000000e+04
3.400200000000000000e+04,4.574000000000000000e+04
3.400200000000000000e+04,4.576500000000000000e+04
