iteration,1,2,3
291,5108,5049,62143
292,5170,5106,62157
293,5210,5156,62167
294,5257,5199,62187
295,5305,5245,62179
296,5361,5298,62174
297,5418,5342,62171
298,5470,5389,62180
299,5525,5426,62170
300,5574,5466,62153
301,5609,5512,62150
302,5665,5578,62114
303,5711,5628,62068
304,5745,5656,62036
305,5779,5715,61998
306,5803,5746,61949
307,5843,5780,61912
308,5869,5802,61832
309,5913,5817,61688
310,5929,5849,61554
311,5963,5870,61427
312,5975,5870,61228
313,5979,5879,61092
314,5966,5886,60894
315,5954,5865,60677
316,5935,5832,60465
317,5879,5816,60283
318,5841,5767,60102
319,5792,5741,59807
320,5719,5677,59390
321,5653,5612,59033
322,5570,5530,58618
323,5463,5390,58269
324,5323,5290,58005
325,5218,5183,57676
326,5120,5030,57399
327,5007,4891,56998
328,4882,4760,56589
329,4702,4616,56298
330,4550,4476,55929
331,4372,4317,55754
332,4198,4131,55626
333,4065,4025,55440
334,3940,3876,55245
335,3817,3744,55034
336,3727,3635,54708
337,3584,3512,54400
338,3436,3369,54287
339,3294,3252,54200
340,3193,3151,54094
341,3066,3086,53982
342,2979,2990,54090
343,2884,2884,54196
344,2812,2819,54354
345,2751,2748,54447
346,2681,2682,54581
347,2614,2660,54698
348,2568,2628,54782
349,2543,2586,54839
350,2522,2579,54914
351,2523,2562,55055
352,2501,2540,55247
353,2510,2500,55416
354,2525,2516,55522
355,2558,2510,55558
356,2580,2539,55617
357,2600,2532,55675
358,2600,2577,55810
359,2630,2605,55944
360,2655,2643,56026
361,2684,2677,56129
362,2702,2704,56271
363,2738,2746,56427
364,2773,2778,56547
365,2796,2798,56666
366,2863,2858,56732
367,2914,2888,56809
368,2964,2935,56877
369,3028,2991,56938
370,3071,3059,57002
371,3132,3127,57062
372,3202,3209,57108
373,3269,3268,57132
374,3336,3327,57148
375,3406,3389,57168
376,3469,3448,57164
377,3532,3520,57179
378,3609,3584,57186
379,3685,3638,57211
380,3753,3684,57210
381,3816,3750,57223
382,3891,3815,57241
383,3943,3876,57261
384,4014,3962,57275
385,4080,4029,57277
386,4152,4079,57296
387,4225,4126,57325
388,4303,4191,57360
389,4365,4253,57387
390,4432,4322,57427
391,4500,4394,57465
392,4566,4444,57503
393,4648,4490,57518
394,4729,4555,57555
395,4806,4609,57582
396,4881,4662,57601
397,4953,4723,57617
398,5023,4798,57626
399,5113,4852,57642
400,5206,4912,57634
401,5273,4978,57628
402,5349,5037,57630
403,5442,5109,57633
404,5522,5166,57630
405,5597,5258,57612
406,5675,5327,57600
407,5741,5423,57601
408,5809,5491,57597
409,5888,5559,57575
410,5947,5617,57577
411,5995,5696,57593
412,6079,5762,57589
413,6146,5815,57590
414,6206,5867,57580
415,6297,5925,57575
416,6371,5979,57566
417,6414,6036,57518
418,6468,6084,57484
419,6514,6118,57460
420,6576,6157,57426
421,6629,6186,57360
422,6663,6216,57353
423,6680,6232,57292
424,6695,6251,57242
425,6711,6249,57180
426,6710,6250,57113
427,6711,6239,56995
428,6679,6217,56887
429,6609,6174,56898
430,6558,6118,56894
431,6495,6081,56786
432,6428,6020,56722
433,6303,5957,56608
434,6210,5877,56592
435,6077,5810,56524
436,5981,5733,56491
437,5851,5601,56380
438,5729,5496,56335
439,5609,5371,56167
440,5451,5258,56220
441,5285,5127,56310
442,5139,4960,56362
443,4994,4809,56458
444,4846,4675,56434
445,4724,4563,56417
446,4549,4399,56474
447,4440,4270,56497
448,4312,4145,56491
449,4216,4020,56530
450,4090,3910,56632
451,3987,3769,56648
452,3847,3675,56707
453,3730,3595,56873
454,3660,3473,56977
455,3546,3404,57076
456,3460,3335,57161
457,3393,3306,57251
458,3354,3239,57311
459,3292,3166,57366
460,3238,3103,57474
461,3183,3075,57612
462,3137,3008,57752
463,3110,2970,57798
464,3096,2940,57882
465,3058,2939,57929
466,3049,2903,58052
467,3039,2881,58138
468,3051,2880,58231
469,3050,2872,58302
470,3030,2864,58413
471,3039,2859,58571
472,3035,2864,58647
473,3020,2872,58771
474,3040,2882,58915
475,3034,2894,59003
476,3067,2904,59104
477,3124,2921,59178
478,3163,2930,59237
479,3192,2956,59266
480,3222,2987,59312
481,3261,3029,59389
482,3273,3051,59452
483,3313,3107,59516
484,3359,3143,59536
485,3397,3187,59609
486,3433,3233,59663
487,3459,3269,59720
488,3502,3313,59771
489,3544,3367,59825
490,3594,3411,59869
491,3639,3463,59864
492,3674,3507,59884
493,3717,3561,59920
494,3765,3605,59937
495,3816,3653,59932
496,3880,3699,59975
497,3924,3747,60027
498,3963,3821,60051
499,3992,3872,60068
500,4038,3918,60103
501,4092,3978,60114
502,4171,4052,60111
503,4222,4106,60112
504,4284,4170,60103
505,4335,4218,60086
506,4400,4280,60106
507,4450,4339,60117
508,4507,4384,60122
509,4557,4446,60129
510,4602,4491,60145
511,4665,4541,60188
512,4718,4572,60190
513,4776,4632,60195
514,4821,4680,60195
515,4860,4713,60206
516,4915,4765,60215
517,4955,4797,60242
518,5017,4853,60262
519,5076,4918,60244
520,5108,4975,60223
521,5142,5029,60227
522,5208,5072,60210
523,5251,5135,60164
524,5292,5172,60118
525,5336,5207,60107
526,5368,5246,60077
527,5412,5289,60067
528,5451,5330,60043
529,5483,5364,59990
530,5504,5399,59945
531,5515,5430,59904
532,5533,5439,59870
533,5530,5449,59867
534,5558,5451,59827
535,5557,5441,59730
536,5566,5459,59587
537,5553,5435,59462
538,5543,5423,59397
539,5519,5413,59245
540,5503,5403,59003
541,5454,5374,58782
542,5397,5329,58675
543,5344,5273,58569
544,5297,5211,58489
545,5245,5153,58276
546,5167,5068,58110
547,5119,4975,57916
548,4992,4883,57804
549,4928,4804,57584
550,4829,4765,57422
551,4697,4637,57251
552,4580,4530,57245
553,4502,4428,57126
554,4399,4329,56993
555,4302,4272,56681
556,4148,4133,56539
557,4032,4027,56509
558,3925,3927,56423
559,3830,3860,56239
560,3738,3754,56177
561,3670,3670,56093
562,3581,3616,55979
563,3503,3547,55842
564,3417,3429,55890
565,3337,3375,55887
566,3289,3307,55864
567,3236,3258,55816
568,3170,3210,55885
569,3092,3104,55940
570,3051,3043,55995
571,3033,2994,56049
572,3012,2950,56048
573,2963,2933,56048
574,2939,2914,56144
575,2894,2914,56218
576,2860,2892,56340
577,2852,2878,56387
578,2850,2848,56420
579,2844,2854,56500
580,2841,2851,56614
581,2821,2843,56683
582,2827,2828,56773
583,2831,2814,56896
584,2818,2808,56986
585,2816,2830,57076
586,2835,2865,57181
587,2851,2878,57207
588,2868,2913,57231
589,2871,2941,57264
590,2888,2975,57290
591,2882,2991,57368
592,2906,2996,57454
593,2917,3044,57597
594,2935,3051,57695
595,2969,3094,57774
596,3023,3126,57808
597,3056,3169,57873
598,3094,3203,57933
599,3152,3227,57945
600,3206,3261,57981
601,3254,3306,58034
602,3306,3351,58039
603,3345,3384,58086
604,3397,3428,58132
605,3441,3472,58162
606,3495,3528,58201
607,3539,3587,58243
608,3591,3627,58299
609,3650,3672,58322
610,3708,3734,58319
611,3758,3793,58338
612,3842,3834,58399
613,3896,3909,58461
614,3969,3970,58512
615,4013,4027,58560
616,4082,4086,58565
617,4146,4144,58571
618,4199,4188,58609
619,4259,4245,58645
620,4333,4319,58649
621,4382,4363,58678
622,4468,4441,58697
623,4529,4512,58699
624,4583,4568,58701
625,4650,4626,58671
626,4697,4692,58648
627,4749,4751,58654
628,4792,4803,58664
629,4852,4860,58710
630,4917,4907,58729
631,4953,4967,58734
632,4991,5011,58733
633,5041,5056,58750
634,5081,5105,58779
635,5123,5137,58814
636,5181,5191,58811
637,5216,5216,58751
638,5250,5256,58734
639,5301,5292,58714
640,5347,5324,58671
641,5379,5338,58672
642,5390,5382,58647
643,5424,5425,58585
644,5447,5443,58557
645,5475,5476,58472
646,5490,5480,58363
647,5507,5479,58293
648,5491,5466,58198
649,5461,5470,58184
650,5443,5458,58222
651,5405,5415,58151
652,5383,5364,58128
653,5365,5343,58051
654,5316,5282,58002
655,5291,5234,57981
656,5237,5189,57865
657,5184,5128,57764
658,5109,5093,57676
659,5063,5067,57564
660,5008,4959,57451
661,4909,4902,57344
662,4851,4819,57301
663,4814,4729,57119
664,4710,4657,57062
665,4655,4609,57010
666,4569,4546,56887
667,4504,4477,56630
668,4436,4374,56471
669,4321,4289,56431
670,4195,4206,56489
671,4107,4142,56559
672,4028,4046,56534
673,3953,3956,56534
674,3893,3890,56499
675,3794,3810,56552
676,3736,3760,56534
677,3661,3715,56492
678,3579,3657,56534
679,3521,3587,56618
680,3451,3544,56654
681,3380,3467,56688
682,3322,3415,56720
683,3291,3369,56746
684,3237,3307,56831
685,3217,3269,56860
686,3182,3244,56888
687,3166,3221,56945
688,3125,3211,56969
689,3094,3212,56994
690,3078,3181,57106
691,3048,3163,57186
692,3037,3145,57303
693,3021,3159,57381
694,3020,3151,57382
695,3012,3151,57400
696,3012,3173,57441
697,3002,3154,57515
698,3023,3151,57565
699,2994,3141,57683
700,3000,3144,57782
701,3021,3172,57946
702,3025,3190,58001
703,3010,3184,58064
704,3025,3196,58131
705,3050,3189,58175
706,3053,3197,58243
707,3074,3209,58371
708,3107,3212,58442
709,3126,3263,58451
710,3137,3276,58485
711,3148,3312,58578
712,3170,3333,58668
713,3179,3375,58773
714,3213,3388,58818
715,3255,3405,58894
716,3293,3445,58969
717,3316,3483,59013
718,3351,3524,59045
719,3394,3549,59093
720,3433,3605,59108
721,3480,3634,59175
722,3521,3668,59233
723,3578,3710,59228
724,3615,3755,59233
725,3655,3795,59259
726,3714,3840,59286
727,3759,3895,59281
728,3796,3938,59286
729,3844,3990,59307
730,3886,4035,59316
731,3931,4079,59315
732,3979,4121,59314
733,4013,4179,59321
734,4068,4239,59345
735,4109,4278,59377
736,4167,4317,59397
737,4218,4341,59421
738,4244,4407,59470
739,4273,4463,59462
740,4318,4504,59450
741,4366,4555,59438
742,4404,4602,59415
743,4464,4644,59391
744,4519,4690,59384
745,4541,4735,59340
746,4584,4776,59314
747,4622,4808,59316
748,4670,4841,59312
749,4676,4879,59357
750,4705,4906,59392
751,4742,4939,59363
752,4763,4960,59299
753,4780,4969,59245
754,4798,4987,59195
755,4802,5003,59140
756,4802,5014,59099
757,4806,5036,59050
758,4811,5068,58988
759,4830,5074,58895
760,4817,5069,58814
761,4825,5057,58646
762,4831,5023,58519
763,4816,5022,58399
764,4797,4993,58288
765,4783,4971,58205
766,4749,4924,58086
767,4697,4907,58044
768,4678,4893,57860
769,4650,4876,57695
770,4613,4797,57606
771,4579,4742,57507
772,4539,4686,57410
773,4474,4628,57344
774,4425,4616,57171
775,4390,4570,56991
776,4312,4529,56841
777,4271,4471,56744
778,4201,4416,56628
779,4110,4326,56664
780,4026,4251,56647
781,3930,4192,56692
782,3900,4095,56666
783,3863,4049,56534
784,3846,4004,56353
785,3788,3938,56271
786,3711,3886,56232
787,3662,3840,56133
788,3585,3790,56101
789,3520,3726,56036
790,3442,3688,56091
791,3380,3628,56106
792,3350,3600,56151
793,3288,3561,56107
794,3245,3515,56184
795,3205,3462,56218
796,3171,3408,56263
797,3163,3381,56293
798,3127,3345,56334
799,3069,3334,56334
800,3066,3290,56376
801,3042,3247,56434
802,3017,3215,56516
803,3019,3191,56567
804,2995,3173,56579
805,2981,3158,56662
806,2996,3158,56700
807,2994,3137,56793
808,2993,3123,56887
809,2989,3114,56966
810,2977,3093,56972
811,2979,3099,56979
812,2980,3132,56965
813,2964,3117,56960
814,2972,3123,57033
815,2960,3138,57137
816,2953,3141,57269
817,2994,3158,57324
818,2982,3196,57359
819,3005,3205,57444
820,3022,3244,57465
821,3050,3266,57461
822,3070,3275,57496
823,3099,3277,57606
824,3124,3311,57686
825,3174,3349,57736
826,3200,3368,57782
827,3240,3405,57795
828,3288,3446,57814
829,3316,3491,57843
830,3353,3517,57890
831,3372,3584,57969
832,3421,3617,58011
833,3448,3633,58071
834,3483,3671,58132
835,3523,3727,58170
836,3541,3793,58217
837,3583,3863,58260
838,3638,3896,58308
839,3682,3959,58330
840,3739,3991,58369
841,3788,4024,58407
842,3838,4077,58435
843,3894,4122,58473
844,3948,4170,58507
845,4004,4220,58522
846,4050,4281,58527
847,4069,4334,58547
848,4133,4364,58593
849,4163,4394,58635
850,4216,4440,58639
851,4261,4481,58673
852,4306,4517,58657
853,4361,4570,58609
854,4396,4626,58570
855,4448,4672,58560
856,4501,4728,58539
857,4549,4776,58527
858,4571,4809,58535
859,4616,4836,58569
860,4638,4871,58557
861,4647,4902,58567
862,4673,4925,58591
863,4695,4949,58601
864,4715,4976,58617
865,4725,4994,58612
866,4739,5017,58567
867,4770,5018,58475
868,4778,5014,58470
869,4780,5042,58438
870,4783,5039,58390
871,4777,5037,58420
872,4805,5038,58368
873,4804,4992,58342
874,4793,4984,58307
875,4788,5000,58282
876,4755,4992,58267
877,4745,4951,58248
878,4730,4930,58149
879,4703,4913,58059
880,4653,4878,58059
881,4628,4845,58026
882,4610,4797,58011
883,4563,4739,58045
884,4529,4713,58033
885,4494,4687,57987
886,4441,4621,57948
887,4410,4569,57847
888,4377,4516,57726
889,4310,4521,57569
890,4265,4457,57489
891,4220,4412,57440
892,4161,4348,57383
893,4108,4319,57305
894,4048,4270,57284
895,4016,4212,57232
896,3965,4134,57190
897,3906,4084,57186
898,3825,4030,57181
899,3791,3985,57183
900,3770,3952,57119
901,3742,3947,56948
902,3704,3915,56895
903,3656,3870,56923
904,3591,3830,56909
905,3548,3793,56929
906,3508,3771,56881
907,3440,3741,56887
908,3452,3706,56876
909,3395,3671,56906
910,3394,3620,57004
911,3362,3593,57000
912,3360,3610,56949
913,3339,3605,56885
914,3320,3581,56918
915,3286,3571,56987
916,3275,3544,57056
917,3259,3542,57141
918,3242,3527,57154
919,3221,3530,57156
920,3197,3533,57177
921,3205,3510,57171
922,3226,3497,57159
923,3225,3486,57213
924,3242,3483,57225
925,3233,3464,57288
926,3221,3478,57408
927,3216,3479,57483
928,3211,3469,57609
929,3239,3453,57722
930,3236,3459,57805
931,3264,3470,57883
932,3232,3489,57961
933,3239,3498,58030
934,3239,3509,58113
935,3247,3508,58234
936,3275,3514,58328
937,3293,3551,58328
938,3319,3575,58384
939,3338,3602,58368
940,3378,3622,58387
941,3398,3653,58443
942,3440,3673,58492
943,3454,3707,58534
944,3471,3737,58568
945,3515,3765,58596
946,3548,3790,58651
947,3586,3813,58701
948,3638,3840,58758
949,3661,3863,58779
950,3705,3889,58850
951,3734,3931,58875
952,3761,3975,58947
953,3802,3997,58973
954,3836,4029,59016
955,3869,4053,59045
956,3894,4088,59107
957,3919,4140,59099
958,3944,4190,59101
959,3991,4240,59131
960,4037,4290,59162
961,4081,4319,59187
962,4120,4362,59183
963,4141,4407,59198
964,4194,4457,59208
965,4232,4501,59209
966,4243,4527,59230
967,4275,4576,59217
968,4315,4620,59203
969,4352,4631,59232
970,4396,4671,59253
971,4429,4719,59213
972,4448,4744,59244
973,4464,4780,59243
974,4469,4813,59224
975,4485,4822,59191
976,4496,4823,59164
977,4518,4836,59150
978,4520,4848,59150
979,4549,4864,59120
980,4569,4869,59054
