iteration,1,2,3
291,5157,61150,5204
292,5202,61195,5260
293,5267,61190,5310
294,5320,61185,5354
295,5369,61176,5413
296,5415,61184,5472
297,5464,61190,5515
298,5503,61188,5566
299,5552,61182,5615
300,5592,61179,5670
301,5651,61165,5721
302,5695,61136,5770
303,5741,61094,5819
304,5803,61058,5863
305,5846,61018,5909
306,5898,60973,5965
307,5932,60896,6019
308,5970,60791,6045
309,6004,60659,6066
310,6021,60567,6095
311,6027,60501,6106
312,6023,60397,6125
313,6022,60254,6130
314,6023,60091,6132
315,6022,59847,6120
316,5998,59635,6100
317,5971,59420,6066
318,5942,59200,6025
319,5938,58873,5963
320,5893,58445,5887
321,5829,58017,5820
322,5761,57630,5742
323,5668,57195,5624
324,5517,56913,5527
325,5378,56689,5415
326,5245,56373,5248
327,5127,55939,5100
328,4925,55451,4953
329,4779,55192,4762
330,4614,54886,4619
331,4444,54677,4422
332,4250,54579,4243
333,4091,54407,4100
334,3919,54198,3948
335,3790,53973,3794
336,3621,53820,3625
337,3466,53588,3483
338,3342,53333,3389
339,3209,53005,3279
340,3064,52724,3153
341,2933,52471,3057
342,2808,52342,2943
343,2699,52362,2835
344,2615,52414,2733
345,2553,52453,2630
346,2470,52519,2567
347,2397,52568,2521
348,2335,52591,2478
349,2320,52575,2446
350,2272,52599,2444
351,2254,52588,2427
352,2227,52601,2406
353,2240,52624,2374
354,2257,52742,2361
355,2265,52820,2362
356,2265,52896,2388
357,2270,52938,2408
358,2278,53006,2414
359,2301,53112,2427
360,2326,53192,2469
361,2356,53278,2490
362,2385,53348,2531
363,2416,53435,2556
364,2457,53538,2603
365,2516,53630,2649
366,2556,53725,2668
367,2620,53822,2720
368,2659,53906,2791
369,2718,53964,2842
370,2767,54038,2900
371,2829,54082,2962
372,2883,54149,3003
373,2938,54222,3075
374,3000,54245,3145
375,3063,54268,3212
376,3130,54312,3280
377,3187,54354,3347
378,3253,54388,3401
379,3321,54407,3472
380,3376,54429,3535
381,3426,54455,3598
382,3477,54485,3654
383,3549,54526,3712
384,3626,54526,3785
385,3682,54552,3850
386,3752,54575,3908
387,3798,54631,3963
388,3864,54688,4023
389,3944,54742,4086
390,4007,54765,4147
391,4075,54794,4217
392,4127,54814,4276
393,4195,54855,4362
394,4284,54881,4431
