2.000600000000000000e+04,1.999400000000000000e+04,1.060400000000000000e+04,5.302000000000000000e+03
1.965900000000000000e+04,1.963700000000000000e+04,1.796400000000000000e+04,8.597000000000000000e+03
1.893900000000000000e+04,1.895600000000000000e+04,2.582200000000000000e+04,1.171300000000000000e+04
1.836000000000000000e+04,1.839500000000000000e+04,2.581300000000000000e+04,1.318300000000000000e+04
1.777500000000000000e+04,1.781700000000000000e+04,2.532800000000000000e+04,1.494700000000000000e+04
1.735700000000000000e+04,1.736500000000000000e+04,2.497800000000000000e+04,1.667400000000000000e+04
1.703300000000000000e+04,1.706000000000000000e+04,2.364500000000000000e+04,1.857200000000000000e+04
1.674700000000000000e+04,1.676200000000000000e+04,2.159500000000000000e+04,2.047900000000000000e+04
1.650600000000000000e+04,1.652100000000000000e+04,1.939900000000000000e+04,2.231200000000000000e+04
1.627400000000000000e+04,1.631700000000000000e+04,1.739700000000000000e+04,2.414900000000000000e+04
1.610300000000000000e+04,1.615800000000000000e+04,1.530200000000000000e+04,2.583100000000000000e+04
1.592000000000000000e+04,1.599600000000000000e+04,1.319900000000000000e+04,2.739700000000000000e+04
1.577900000000000000e+04,1.584900000000000000e+04,1.125700000000000000e+04,2.880900000000000000e+04
1.564100000000000000e+04,1.570200000000000000e+04,9.443000000000000000e+03,3.012800000000000000e+04
1.554400000000000000e+04,1.558700000000000000e+04,7.697000000000000000e+03,3.123500000000000000e+04
1.544900000000000000e+04,1.550000000000000000e+04,6.062000000000000000e+03,3.221000000000000000e+04
1.535700000000000000e+04,1.542600000000000000e+04,4.722000000000000000e+03,3.299300000000000000e+04
1.530300000000000000e+04,1.538200000000000000e+04,3.515000000000000000e+03,3.360000000000000000e+04
1.526400000000000000e+04,1.534300000000000000e+04,2.560000000000000000e+03,3.407700000000000000e+04
1.524900000000000000e+04,1.532700000000000000e+04,1.842000000000000000e+03,3.446300000000000000e+04
1.525400000000000000e+04,1.532000000000000000e+04,1.279000000000000000e+03,3.472300000000000000e+04
1.526100000000000000e+04,1.532600000000000000e+04,8.490000000000000000e+02,3.491700000000000000e+04
1.528100000000000000e+04,1.534800000000000000e+04,5.600000000000000000e+02,3.505100000000000000e+04
1.528500000000000000e+04,1.537400000000000000e+04,3.320000000000000000e+02,3.511800000000000000e+04
1.531300000000000000e+04,1.538700000000000000e+04,2.250000000000000000e+02,3.517500000000000000e+04
1.532900000000000000e+04,1.541300000000000000e+04,1.450000000000000000e+02,3.520900000000000000e+04
1.535900000000000000e+04,1.544000000000000000e+04,9.700000000000000000e+01,3.523000000000000000e+04
1.538500000000000000e+04,1.547100000000000000e+04,5.900000000000000000e+01,3.524000000000000000e+04
1.541700000000000000e+04,1.551000000000000000e+04,4.200000000000000000e+01,3.524900000000000000e+04
1.544000000000000000e+04,1.554200000000000000e+04,2.800000000000000000e+01,3.525400000000000000e+04
1.547300000000000000e+04,1.557300000000000000e+04,1.800000000000000000e+01,3.525700000000000000e+04
1.549300000000000000e+04,1.559400000000000000e+04,1.200000000000000000e+01,3.525800000000000000e+04
1.552100000000000000e+04,1.562400000000000000e+04,1.100000000000000000e+01,3.526300000000000000e+04
1.555400000000000000e+04,1.564400000000000000e+04,8.000000000000000000e+00,3.526400000000000000e+04
1.559200000000000000e+04,1.567100000000000000e+04,5.000000000000000000e+00,3.526400000000000000e+04
1.561600000000000000e+04,1.569800000000000000e+04,3.000000000000000000e+00,3.526400000000000000e+04
1.564300000000000000e+04,1.571300000000000000e+04,2.000000000000000000e+00,3.526600000000000000e+04
1.566600000000000000e+04,1.573600000000000000e+04,1.000000000000000000e+00,3.526600000000000000e+04
1.568900000000000000e+04,1.577100000000000000e+04,1.000000000000000000e+00,3.526600000000000000e+04
1.571800000000000000e+04,1.579800000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.574300000000000000e+04,1.582700000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.576700000000000000e+04,1.586000000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.578700000000000000e+04,1.588600000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.581600000000000000e+04,1.591600000000000000e+04,1.000000000000000000e+00,3.526700000000000000e+04
1.583600000000000000e+04,1.594500000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.586200000000000000e+04,1.597300000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.589400000000000000e+04,1.600200000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.592200000000000000e+04,1.602700000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.594300000000000000e+04,1.605600000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.597600000000000000e+04,1.608000000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.600300000000000000e+04,1.610300000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.603200000000000000e+04,1.612400000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.605700000000000000e+04,1.614900000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.608500000000000000e+04,1.617900000000000000e+04,2.000000000000000000e+00,3.526700000000000000e+04
1.611900000000000000e+04,1.619700000000000000e+04,2.000000000000000000e+00,3.526700000000000000e+04
1.614800000000000000e+04,1.622600000000000000e+04,2.000000000000000000e+00,3.526700000000000000e+04
1.617900000000000000e+04,1.624900000000000000e+04,1.000000000000000000e+00,3.526700000000000000e+04
1.620000000000000000e+04,1.628100000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.623400000000000000e+04,1.629700000000000000e+04,0.000000000000000000e+00,3.526800000000000000e+04
1.626100000000000000e+04,1.632000000000000000e+04,0.000000000000000000e+00,3.526800000000000000e+04
1.629100000000000000e+04,1.634300000000000000e+04,0.000000000000000000e+00,3.526800000000000000e+04
1.631900000000000000e+04,1.636900000000000000e+04,0.000000000000000000e+00,3.526800000000000000e+04
1.633400000000000000e+04,1.639600000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.635600000000000000e+04,1.642100000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.638100000000000000e+04,1.644600000000000000e+04,0.000000000000000000e+00,3.526700000000000000e+04
1.640300000000000000e+04,1.648100000000000000e+04,0.000000000000000000e+00,3.526600000000000000e+04
1.642000000000000000e+04,1.651000000000000000e+04,1.000000000000000000e+00,3.526300000000000000e+04
1.644200000000000000e+04,1.653600000000000000e+04,0.000000000000000000e+00,3.525800000000000000e+04
1.646900000000000000e+04,1.657000000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.649500000000000000e+04,1.659300000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.651400000000000000e+04,1.661600000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.653400000000000000e+04,1.663900000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.654700000000000000e+04,1.666100000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.656500000000000000e+04,1.668800000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.658700000000000000e+04,1.671400000000000000e+04,0.000000000000000000e+00,3.525700000000000000e+04
1.660900000000000000e+04,1.673600000000000000e+04,2.000000000000000000e+00,3.525700000000000000e+04
1.662800000000000000e+04,1.674700000000000000e+04,2.000000000000000000e+00,3.525700000000000000e+04
1.665500000000000000e+04,1.676800000000000000e+04,2.000000000000000000e+00,3.525700000000000000e+04
1.667200000000000000e+04,1.679100000000000000e+04,1.000000000000000000e+00,3.525600000000000000e+04
1.668500000000000000e+04,1.681600000000000000e+04,1.000000000000000000e+00,3.525600000000000000e+04
