iteration,1,2
1,28729,38396
2,43221,35843
3,44861,34893
4,45059,34831
5,45088,34824
6,45094,34823
7,45097,34820
8,45100,34818
9,45100,34819
10,45105,34817
11,45106,34818
12,45106,34818
13,45106,34818
14,45106,34819
15,45106,34820
16,45106,34820
17,45106,34823
18,45106,34823
19,45106,34824
20,45106,34825
21,45106,34826
22,45106,34826
23,45106,34826
24,45106,34826
25,45106,34826
26,45106,34827
27,45106,34829
28,45106,34831
29,45106,34832
30,45106,34832
31,45106,34832
32,45106,34833
33,45106,34833
34,45106,34834
35,45106,34835
36,45106,34835
37,45106,34835
38,45106,34835
39,45106,34837
40,45106,34838
41,45106,34838
42,45106,34838
43,45106,34839
44,45106,34839
45,45106,34839
46,45106,34839
47,45106,34839
48,45106,34839
49,45106,34839
50,45106,34840
51,45106,34840
52,45106,34840
53,45106,34840
54,45106,34841
55,45106,34842
56,45106,34842
57,45106,34843
58,45106,34843
59,45106,34843
60,45106,34843
61,45106,34843
62,45106,34843
63,45106,34844
64,45106,34844
65,45106,34844
66,45106,34844
67,45106,34845
68,45104,34845
69,44681,34826
70,45006,34427
71,45433,34190
72,45663,34087
73,45788,34040
74,45825,34026
75,45858,34011
76,45867,34009
77,45873,34008
78,45874,34008
79,45875,34008
80,45875,34008
81,45875,34008
82,45875,34012
83,45875,34013
84,45859,34013
85,45543,33998
86,45883,33670
87,46202,33516
88,46344,33460
89,46401,33431
90,46432,33423
91,46444,33420
92,46447,33419
93,46449,33418
94,46452,33419
95,46455,33419
96,46456,33419
97,46452,33419
98,46167,33387
99,46256,33114
100,44286,32938
101,45011,31104
102,47292,29793
103,49543,28633
104,50523,27781
105,51380,26980
106,51612,26300
107,53170,25193
108,53939,24387
109,54465,23561
110,56116,22431
111,57230,21751
112,57306,21274
113,58226,20401
114,59132,19800
115,59621,19301
116,59166,18894
117,60862,17653
118,61502,17113
119,62531,16307
120,63104,15858
121,63714,15319
122,64341,14940
123,64725,14727
124,64913,14605
125,64994,14568
126,65023,14541
127,65053,14514
128,65065,14502
129,65064,14489
130,65068,14466
131,65092,14453
132,65092,14445
133,65097,14432
134,65093,14421
135,65109,14403
136,65114,14395
137,65128,14376
138,65127,14373
139,65138,14361
140,65129,14358
141,65135,14344
142,65144,14335
143,65143,14327
144,65153,14321
145,65129,14319
146,65080,14300
147,65035,14289
148,65032,14280
149,65026,14275
150,65034,14272
151,65041,14269
152,65044,14267
153,65043,14268
154,65039,14267
155,65034,14267
156,65030,14268
157,65023,14267
158,65016,14264
159,65015,14264
160,65018,14267
161,65018,14268
162,65013,14270
163,65011,14268
164,65008,14270
165,65009,14269
166,65009,14270
167,64999,14272
168,64972,14264
169,64869,14267
170,64827,14262
171,64828,14249
172,64835,14251
