iteration,1,2
1,28972,38455
2,43387,36033
3,44428,35384
4,44558,35356
5,44571,35351
6,44575,35350
7,44576,35350
8,44576,35352
9,44579,35353
10,44579,35354
11,44579,35354
12,44579,35354
13,44579,35355
14,44579,35355
15,44579,35355
16,44579,35355
17,44579,35356
18,44579,35356
19,44579,35357
20,44579,35357
21,44579,35357
22,44579,35357
23,44579,35358
24,44579,35359
25,44579,35359
26,44579,35359
27,44579,35361
28,44579,35361
29,44579,35361
30,44579,35361
31,44579,35362
32,44579,35363
33,44579,35364
34,44579,35364
35,44579,35364
36,44579,35364
37,44579,35364
38,44579,35364
39,44579,35365
40,44579,35365
41,44579,35365
42,44579,35365
43,44579,35365
44,44579,35366
45,44579,35366
46,44579,35366
47,44579,35366
48,44579,35366
49,44579,35366
50,44579,35367
51,44579,35367
52,44579,35367
53,44579,35367
54,44579,35367
55,44579,35368
56,44579,35368
57,44579,35368
58,44579,35368
59,44579,35368
60,44579,35368
61,44579,35368
62,44579,35368
63,44579,35368
64,44579,35369
65,44579,35369
66,44579,35369
67,44579,35369
68,44564,35369
69,44116,35367
70,44530,34916
71,44929,34692
72,45205,34579
73,45318,34537
74,45367,34518
75,45389,34512
76,45409,34503
77,45412,34505
78,45412,34505
79,45412,34505
80,45412,34506
81,45412,34506
82,45412,34510
83,45412,34511
84,45400,34511
85,45050,34508
86,45398,34189
87,45736,34012
88,45850,33962
89,45900,33946
90,45941,33931
91,45952,33928
92,45962,33926
93,45964,33926
94,45964,33926
95,45964,33927
96,45964,33928
97,45962,33929
98,45573,33922
99,45787,33502
100,43846,33187
101,44785,31328
102,47384,29940
103,49485,28807
104,50442,28027
105,51379,27255
106,51494,26639
107,52971,25547
108,53470,24897
109,54144,23960
110,55528,22896
111,56900,22151
112,56800,21695
113,57907,20721
114,58788,20132
115,59343,19643
116,58968,19150
117,60518,18040
118,61137,17524
119,62288,16705
120,62797,16238
121,63326,15746
122,63927,15351
123,64406,15125
124,64566,15031
125,64637,14999
126,64652,14983
127,64676,14962
128,64684,14952
129,64695,14936
130,64735,14915
131,64741,14909
132,64736,14906
133,64733,14896
134,64719,14889
135,64730,14874
136,64737,14864
137,64736,14859
138,64748,14853
139,64755,14847
140,64744,14847
141,64755,14833
142,64753,14832
143,64754,14827
144,64766,14822
145,64742,14819
146,64674,14812
147,64645,14802
148,64650,14795
149,64648,14793
150,64654,14787
151,64649,14788
152,64655,14783
153,64655,14786
154,64654,14786
155,64651,14788
156,64652,14787
157,64652,14790
158,64648,14791
159,64648,14787
160,64649,14789
161,64648,14793
162,64645,14798
163,64642,14798
164,64642,14799
165,64636,14799
166,64635,14802
167,64628,14802
168,64607,14799
169,64530,14797
170,64491,14795
171,64494,14784
172,64506,14775
173,64511,14774
174,64503,14775
175,64496,14777
176,64493,14774
177,64491,14775
178,64489,14778
179,64492,14777
180,64476,14781
181,64440,14779
182,64431,14767
183,64431,14761
184,64425,14761
185,64415,14760
186,64387,14761
187,64374,14750
188,64387,14744
189,64393,14738
190,64385,14736
191,64314,14733
192,64109,14704
193,64041,14657
194,64047,14624
195,64086,14577
196,64105,14568
197,64097,14559
198,64095,14546
199,64076,14545
200,63883,14526
201,63636,14466
202,63407,14379
203,63020,14261
204,62774,14068
205,62545,13876
206,62192,13680
207,61784,13471
208,61143,13244
209,60607,12894
210,60322,12485
211,60398,11982
212,60491,11552
213,60501,11149
214,60301,10688
215,60056,10224
216,59557,9723
217,59188,9246
218,58337,8669
219,57387,8081
220,56485,7466
221,55905,6706
222,55646,6063
223,55737,5451
224,55762,4969
225,55597,4499
226,55300,4090
227,54914,3683
228,54418,3331
229,54090,3016
230,53796,2725
231,53428,2457
232,53015,2235
233,52628,2053
234,52318,1887
235,51898,1727
236,51627,1571
237,51436,1440
238,51174,1340
239,50773,1244
240,50568,1161
241,50326,1093
242,50140,1049
243,50029,996
244,49931,965
245,49903,942
246,49904,925
247,49901,916
248,49872,903
249,49842,900
250,49807,897
251,49764,888
252,49738,882
253,49692,880
254,49644,877
255,49592,877
256,49558,869
257,49543,870
258,49517,867
259,49505,870
260,49464,873
261,49424,877
262,49356,880
263,49247,879
264,49145,872
265,49059,879
266,48968,877
267,48917,878
268,48894,874
269,48886,875
270,48873,882
271,48869,886
272,48870,884
273,48863,886
274,48852,888
275,48843,886
276,48834,888
277,48821,892
278,48813,896
279,48802,897
280,48797,901
281,48787,906
282,48771,909
283,48741,913
284,48722,912
285,48684,912
286,48654,918
287,48601,919
288,48550,919
289,48528,919
290,48518,916
291,48510,916
292,48496,917
293,48476,916
294,48457,918
295,48445,921
296,48431,924
297,48424,928
298,48406,932
299,48392,935
300,48358,936
301,48320,935
302,48277,937
303,48221,935
304,48165,936
305,48092,939
306,48015,945
307,47908,945
308,47736,942
309,47566,937
310,47320,932
311,47000,936
312,46675,931
313,46273,922
314,45811,903
315,45347,894
316,44821,872
317,44225,851
318,43491,815
319,42740,771
320,41758,735
321,40723,698
322,39510,656
323,38267,584
324,36937,532
325,35597,486
326,34225,435
327,32633,378
328,31160,322
329,29445,250
330,27753,202
331,26090,158
332,24409,127
333,22520,95
334,20923,73
335,19159,45
336,17623,36
337,15840,28
338,14324,20
339,12902,15
340,11585,12
341,10569,9
342,9504,6
343,8682,4
344,7939,3
345,7226,2
346,6561,1
347,6053,1
348,5641,1
349,5301,1
350,5032,1
351,4779,1
352,4606,1
353,4463,0
354,4335,0
355,4265,0
356,4165,1
357,4103,1
358,4046,1
359,3989,1
360,3946,0
361,3907,0
362,3873,0
363,3835,0
364,3798,1
365,3767,1
366,3738,1
367,3718,1
368,3690,1
369,3668,2
370,3656,2
371,3648,2
372,3622,2
373,3610,2
374,3606,4
375,3576,3
376,3569,3
377,3556,3
378,3543,4
379,3539,4
380,3514,4
381,3496,3
382,3470,3
383,3445,2
384,3423,2
385,3390,2
386,3364,3
387,3329,3
388,3274,4
389,3234,3
390,3175,3
391,3098,3
392,3035,4
393,2922,5
394,2845,5
395,2726,4
396,2606,3
397,2434,3
398,2279,3
399,2127,3
400,1989,2
401,1836,2
402,1695,2
403,1511,3
404,1328,3
405,1194,3
406,1047,3
407,895,3
408,786,3
409,691,3
410,613,3
411,545,3
412,453,3
413,404,3
414,358,3
415,321,3
416,278,3
417,248,3
418,219,3
419,196,4
420,177,4
421,159,4
422,143,5
423,131,5
424,118,5
425,111,5
426,108,5
427,97,5
428,90,6
429,88,6
430,84,6
431,82,6
432,76,6
433,71,6
434,67,6
435,62,7
436,59,7
437,53,7
438,49,7
439,46,7
440,41,8
441,39,8
442,34,8
443,34,8
444,32,8
445,30,8
446,27,10
447,26,10
448,26,11
449,24,11
450,23,12
451,22,12
452,20,12
453,21,12
454,21,13
455,22,14
456,21,14
457,21,14
458,20,14
459,20,14
460,20,14
461,20,14
462,20,14
463,19,14
464,19,16
465,20,17
466,21,18
467,20,18
468,19,18
469,19,18
470,20,19
471,20,19
472,20,19
473,20,20
474,18,20
475,20,20
476,20,20
477,20,21
478,20,21
479,21,21
480,20,22
481,20,23
482,19,23
483,20,24
484,21,24
485,21,24
486,20,24
487,20,24
488,18,24
489,18,24
490,19,24
491,19,24
492,19,25
493,19,26
494,19,26
495,19,26
496,19,26
497,19,26
498,18,26
499,18,26
500,18,26
501,18,26
502,17,27
503,17,27
504,17,28
505,17,28
506,17,28
507,16,28
508,16,28
509,14,30
510,15,30
511,15,30
512,14,30
513,15,31
514,15,32
515,15,32
516,14,32
517,15,36
518,16,36
519,17,36
520,17,36
521,17,36
522,17,36
523,17,37
524,17,37
525,16,37
526,16,37
527,16,37
528,16,37
529,16,37
530,17,38
531,16,39
532,16,41
533,15,42
534,16,43
535,17,44
536,18,46
537,19,46
538,20,49
539,20,50
540,20,50
541,20,50
542,19,51
543,19,51
544,18,53
545,18,53
546,18,54
547,18,55
548,18,56
549,19,57
550,19,59
551,19,60
552,18,61
553,18,61
554,18,62
555,18,63
556,17,63
557,17,64
558,17,65
559,16,65
560,16,66
561,16,68
562,16,68
563,16,70
564,16,72
565,16,72
566,16,72
567,16,73
568,16,73
569,15,75
570,15,76
571,16,77
572,16,78
573,15,79
574,14,80
575,16,81
576,17,82
577,17,83
578,16,83
579,16,85
580,16,87
581,16,87
582,16,87
583,16,87
584,16,91
585,16,92
586,16,92
587,16,92
588,16,93
589,16,93
590,15,93
591,14,93
592,14,93
593,14,95
594,13,96
595,12,96
596,12,96
597,12,96
598,12,96
599,12,98
600,12,98
601,12,98
602,12,99
603,11,99
604,11,100
605,11,101
606,12,102
607,12,104
608,13,106
609,13,107
610,13,107
611,13,109
612,14,110
613,14,110
614,14,110
615,14,111
616,14,112
617,14,114
618,13,114
619,14,116
620,15,118
621,14,120
622,13,120
623,13,122
624,13,123
625,13,125
626,14,127
627,14,128
628,14,130
629,14,130
630,14,131
631,14,133
632,14,135
633,13,137
634,13,138
635,13,138
636,13,138
637,14,139
638,14,140
639,13,140
640,12,140
641,11,140
642,12,142
643,12,142
644,12,142
645,12,142
646,12,143
647,13,145
648,13,145
649,14,146
650,13,148
651,13,148
652,14,149
653,14,151
654,14,153
655,13,155
656,13,156
657,13,156
658,13,157
659,13,158
660,15,160
661,17,161
662,16,163
663,16,165
664,16,166
665,16,171
666,15,172
667,15,173
668,15,175
669,15,176
670,15,179
671,15,182
672,16,182
673,16,183
674,16,183
675,16,189
676,16,189
677,16,190
678,16,191
679,16,192
680,16,193
681,16,198
682,16,203
683,16,203
684,16,203
685,17,205
686,17,208
687,17,209
688,16,209
689,15,212
690,15,215
691,15,217
692,15,217
693,15,217
694,15,218
695,15,221
696,15,221
697,15,223
698,15,224
699,15,226
700,15,229
701,15,230
702,16,233
703,15,235
704,15,237
705,15,241
706,15,243
707,15,246
708,15,247
709,15,250
710,14,253
711,14,256
712,15,258
713,15,260
714,15,265
715,15,265
716,15,266
717,15,267
718,16,269
719,15,272
720,15,271
721,16,271
722,16,272
723,16,274
724,16,276
725,15,277
726,15,278
727,15,284
728,15,286
729,15,287
730,15,289
731,14,291
732,14,294
733,14,292
734,14,295
735,15,299
736,15,302
737,16,304
738,16,306
739,16,307
740,16,307
741,17,307
742,17,308
743,17,309
744,17,311
745,17,312
746,17,314
747,18,316
748,19,319
749,18,321
750,19,321
751,19,320
752,19,323
753,18,324
754,18,328
755,18,332
756,20,334
757,20,334
758,19,338
759,19,338
760,19,340
761,19,342
762,19,344
763,19,346
764,19,348
765,18,349
766,19,350
767,17,354
768,16,356
769,16,356
770,16,360
771,16,371
772,16,372
773,18,377
774,17,378
775,17,381
776,17,383
777,16,385
778,16,387
779,17,386
780,17,392
781,17,395
782,17,396
783,17,399
784,16,402
785,16,404
786,15,406
787,16,408
788,16,413
789,16,413
790,17,416
791,18,420
792,18,423
793,18,423
794,18,427
795,18,429
796,18,430
797,18,430
798,18,437
799,18,439
800,18,442
801,18,450
802,18,452
803,19,455
804,19,455
805,19,457
806,19,460
807,19,463
808,20,463
809,20,467
810,20,471
811,20,472
812,21,474
813,21,482
814,21,487
815,22,488
816,23,492
817,23,497
818,22,499
819,23,501
820,22,504
821,21,506
822,21,510
823,21,513
824,21,520
825,22,523
826,22,527
827,21,529
828,21,530
829,20,532
830,22,533
831,21,539
832,21,544
833,21,546
834,21,548
835,21,550
836,21,551
837,20,553
838,21,557
839,22,558
840,23,559
841,21,562
842,22,564
843,21,570
844,22,570
845,21,576
846,21,577
847,21,580
848,21,588
849,20,590
850,20,592
851,20,593
852,21,596
853,21,601
854,20,606
855,20,610
856,21,613
857,21,618
858,21,621
859,22,624
860,22,626
861,22,632
862,24,635
863,23,636
864,24,637
865,24,641
866,24,642
867,25,642
868,24,645
869,25,645
870,24,649
871,24,653
872,23,658
873,24,660
874,24,664
875,24,667
876,24,668
877,22,673
878,23,678
879,24,681
880,23,687
881,23,687
882,23,692
883,23,693
884,23,695
885,23,701
886,20,703
887,19,707
888,17,706
889,18,709
890,17,715
891,17,718
892,17,716
893,17,722
894,18,722
895,18,720
896,18,722
897,18,727
898,18,731
899,18,733
900,18,735
901,18,734
902,18,736
903,18,740
904,18,740
905,17,745
906,19,749
907,19,754
908,19,760
909,19,764
910,19,766
911,20,770
912,21,771
913,20,775
914,20,782
915,20,784
916,21,787
917,21,795
918,22,798
919,22,799
920,24,802
921,25,806
922,24,810
923,24,816
924,24,820
925,24,825
926,24,828
927,24,832
928,25,837
929,25,838
930,25,839
931,25,849
932,25,852
933,24,859
934,25,860
935,25,867
936,26,869
937,25,872
938,25,876
939,26,879
940,26,879
941,26,879
942,26,879
943,26,884
944,26,895
945,25,899
946,25,903
947,25,909
948,25,913
949,27,919
950,26,919
951,27,922
952,30,926
953,32,932
954,32,936
955,34,941
956,34,945
957,35,952
958,34,959
959,33,965
960,32,969
961,34,971
962,34,972
963,34,977
964,34,981
965,34,988
966,34,992
967,34,1000
968,35,1007
969,35,1011
970,35,1015
971,33,1017
972,33,1023
973,32,1031
974,32,1034
975,31,1039
976,31,1038
977,32,1040
978,31,1044
979,30,1048
980,29,1053
981,29,1057
982,29,1059
983,29,1066
984,28,1070
985,28,1076
986,29,1078
987,28,1087
988,29,1090
989,28,1094
990,29,1096
991,29,1097
992,29,1100
993,29,1106
994,29,1110
995,29,1114
996,30,1114
997,30,1117
998,31,1118
999,31,1125
1000,31,1126
