iteration,1,2,3
161,246,37362,19177
162,192,37432,19804
163,149,37483,20460
164,126,37518,21098
165,101,37548,21706
166,68,37584,22305
167,72,37604,23017
168,63,37638,23585
169,70,37656,24235
170,66,37672,24859
171,63,37700,25395
172,57,37721,25990
173,65,37742,26535
174,67,37749,27104
175,65,37758,27659
176,60,37764,28223
177,55,37777,28718
178,60,37789,29170
179,42,37807,29693
180,43,37814,30119
181,45,37820,30568
182,45,37827,30988
183,37,37834,31424
184,36,37851,31840
185,33,37862,32238
186,30,37864,32612
187,31,37872,32981
188,36,37877,33332
189,28,37883,33656
190,32,37888,34005
191,22,37897,34332
192,16,37907,34637
193,19,37920,34920
194,23,37923,35160
195,27,37926,35433
196,25,37929,35687
197,22,37938,35911
198,17,37939,36133
199,16,37944,36355
200,16,37949,36552
201,20,37961,36750
202,16,37963,36927
203,13,37965,37082
204,10,37969,37248
205,12,37973,37419
206,8,37979,37562
207,14,37987,37707
208,11,37990,37831
209,14,37992,37967
210,13,37993,38086
211,14,37995,38189
212,11,37997,38277
213,7,37997,38358
214,6,37996,38445
215,5,38001,38527
216,8,38002,38591
217,9,37999,38671
218,8,38002,38740
219,6,38005,38800
220,6,37998,38867
221,8,37998,38918
222,4,37997,38980
223,6,37994,39023
224,11,37995,39063
225,10,37996,39122
226,11,38004,39160
227,9,37993,39202
228,8,37990,39240
229,6,37982,39284
230,7,37965,39314
231,6,37947,39338
232,5,37907,39365
233,9,37843,39390
234,9,37793,39403
235,3,37686,39434
236,11,37543,39449
237,9,37345,39477
238,5,37033,39497
239,11,36691,39502
240,15,36233,39517
241,13,35673,39528
242,15,34989,39531
243,16,34131,39536
244,19,33160,39546
245,22,32058,39550
246,29,30793,39559
247,32,29530,39562
248,38,28109,39555
249,48,26698,39540
250,69,25168,39502
251,78,23500,39478
252,97,21774,39433
253,131,20140,39362
254,158,18449,39304
255,202,16947,39215
256,286,15402,39106
257,360,13924,38987
258,498,12535,38820
259,691,11255,38642
260,1021,10166,38428
261,1401,9204,38181
262,1996,8387,37765
263,2926,7633,37321
264,4029,7138,36805
265,5691,6744,36064
266,7686,6574,35239
267,10103,6462,34260
268,12794,6541,33113
269,15785,6732,31911
270,19334,7142,30400
271,23129,7712,28721
272,26618,8424,27055
273,29885,9268,25342
274,32550,10391,23620
275,34322,11673,22024
276,34932,13188,20608
277,34544,14856,19386
278,33431,16751,18262
279,31570,18849,17218
280,28971,20985,16449
281,25984,23020,15742
282,22988,24999,15134
283,19700,26967,14741
284,16551,28834,14433
285,13554,30494,14224
286,11142,31796,14143
287,8791,33048,14189
288,6901,34060,14345
289,5237,34908,14639
290,3895,35584,14999
291,2872,36081,15391
292,2011,36478,15924
293,1375,36738,16373
294,986,36972,16921
295,681,37146,17479
296,483,37263,18088
297,335,37361,18678
298,260,37429,19289
299,192,37491,19927
300,149,37546,20603
301,120,37574,21236
302,97,37600,21855
303,95,37633,22450
304,81,37655,23068
305,77,37676,23714
306,73,37693,24360
307,63,37703,24926
308,70,37725,25588
309,74,37757,26128
310,73,37774,26702
311,72,37791,27233
312,62,37798,27733
313,58,37809,28202
314,54,37821,28745
315,54,37831,29217
316,50,37848,29734
317,45,37861,30162
318,40,37870,30646
319,40,37889,31064
320,34,37900,31480
321,27,37909,31889
322,30,37921,32259
323,29,37934,32632
324,28,37938,32980
325,22,37945,33311
326,23,37947,33676
327,25,37957,33971
328,30,37961,34250
329,23,37966,34549
330,19,37975,34831
331,20,37985,35117
332,24,37999,35395
333,15,38004,35642
334,18,38009,35881
335,18,38014,36079
336,22,38022,36298
337,20,38021,36488
338,21,38021,36676
339,16,38023,36854
340,15,38027,37021
341,9,38034,37159
342,9,38039,37316
343,12,38044,37467
344,15,38052,37582
345,14,38061,37730
346,13,38061,37857
347,14,38070,37985
348,10,38075,38080
349,8,38074,38188
350,9,38080,38274
351,10,38074,38349
352,9,38083,38421
353,17,38081,38497
354,15,38085,38558
355,12,38086,38628
356,9,38090,38697
357,10,38097,38761
358,12,38095,38817
359,10,38101,38891
360,10,38088,38939
361,5,38087,38987
362,7,38091,39031
363,6,38089,39067
364,9,38073,39119
365,7,38062,39173
366,8,38052,39195
367,8,38042,39235
368,5,37997,39275
369,3,37963,39296
370,1,37881,39324
371,5,37791,39342
372,5,37663,39377
373,6,37497,39392
374,10,37243,39409
375,10,36936,39433
376,10,36526,39449
377,10,35976,39466
378,15,35348,39483
379,16,34592,39491
380,20,33783,39511
381,28,32752,39526
382,37,31535,39534
383,42,30334,39538
384,55,29052,39523
385,60,27643,39509
386,61,26062,39494
387,69,24472,39469
388,94,22786,39440
389,128,21158,39388
390,156,19612,39320
391,206,17919,39231
392,267,16357,39141
393,373,14875,39005
394,519,13533,38846
395,719,12298,38650
396,1044,11124,38416
397,1406,10119,38183
398,2066,9242,37803
399,2687,8481,37482
400,3483,7913,37033
401,4511,7452,36519
402,5865,7187,35893
403,7706,6988,35082
404,9472,6965,34196
405,11903,7106,33119
406,14346,7377,32002
407,16962,7795,30750
408,19888,8352,29264
409,22669,9044,27875
410,25280,9984,26374
411,27417,11010,24774
412,29275,12145,23299
413,30353,13510,21931
414,30841,15113,20491
415,30570,16860,19207
416,29552,18657,18185
417,27938,20416,17346
418,25471,22463,16466
419,23153,24225,15782
420,20640,25998,15384
421,17500,27932,15025
422,14796,29506,14774
423,12336,30889,14646
424,10162,32164,14682
425,8039,33318,14757
426,6347,34228,14965
427,4952,34949,15246
428,3658,35612,15630
429,2631,36061,16045
430,1928,36415,16519
431,1367,36670,17041
432,963,36866,17642
433,687,37014,18269
434,436,37130,18940
435,322,37219,19580
436,233,37297,20234
437,197,37334,20799
438,152,37373,21390
439,136,37403,21992
440,105,37431,22631
441,91,37458,23217
442,74,37482,23785
443,81,37509,24355
444,81,37538,24943
445,67,37552,25516
446,56,37574,26116
447,54,37593,26687
448,52,37612,27289
449,54,37632,27822
450,55,37642,28335
451,45,37649,28868
452,43,37658,29386
453,54,37672,29905
454,44,37680,30374
455,43,37685,30826
456,46,37701,31218
457,42,37712,31698
458,37,37723,32107
459,42,37727,32468
460,49,37734,32831
461,51,37738,33194
462,51,37746,33532
463,47,37758,33842
464,38,37767,34175
465,30,37768,34478
466,30,37773,34811
467,30,37775,35053
468,33,37778,35381
469,27,37791,35621
470,24,37792,35848
471,19,37803,36104
472,9,37806,36297
473,11,37810,36523
474,18,37817,36734
475,15,37821,36913
476,14,37824,37080
477,12,37830,37211
478,11,37836,37376
479,12,37839,37537
480,18,37841,37654
481,12,37843,37789
482,12,37848,37912
483,11,37850,38018
484,8,37850,38129
485,14,37854,38224
486,13,37855,38305
487,13,37859,38395
488,11,37860,38482
489,9,37865,38542
490,9,37864,38619
491,9,37867,38689
492,11,37868,38761
493,11,37869,38813
494,8,37873,38861
495,10,37870,38913
496,8,37871,38956
497,9,37866,39009
498,2,37869,39059
499,4,37865,39107
500,4,37853,39152
501,5,37842,39191
502,11,37828,39220
503,11,37816,39262
504,8,37782,39300
505,11,37745,39333
506,7,37676,39367
507,6,37596,39396
508,6,37485,39424
509,6,37325,39452
510,6,37133,39465
511,7,36910,39493
512,9,36576,39508
513,13,36153,39531
514,11,35650,39533
515,12,34969,39550
516,15,34246,39557
517,14,33364,39565
518,22,32434,39565
519,23,31320,39561
520,31,30108,39564
521,49,28781,39556
522,61,27364,39531
523,67,25992,39510
524,70,24423,39475
525,87,22831,39423
526,97,21322,39399
527,133,19739,39340
528,165,18282,39291
529,246,16747,39185
530,337,15247,39081
531,446,14007,38949
532,629,12645,38754
533,864,11591,38569
534,1192,10571,38343
535,1694,9637,38046
536,2348,8847,37694
537,3168,8146,37224
538,4220,7613,36702
539,5430,7242,36160
540,7171,7014,35346
541,9147,6920,34473
542,11266,6949,33547
543,13671,7133,32514
544,16271,7435,31284
545,19093,7942,29904
546,21928,8636,28504
547,24278,9361,27152
548,26371,10346,25722
549,28319,11539,24156
550,29596,12828,22779
551,30390,14206,21449
552,30466,15822,20188
553,30006,17558,18942
554,28688,19378,17980
555,26795,21270,17156
556,24254,23226,16415
557,21572,25131,15856
558,18797,26904,15379
559,16398,28548,15002
560,13880,30041,14855
561,11603,31388,14720
562,9521,32508,14789
563,7594,33605,14877
564,6004,34486,15142
565,4698,35151,15424
566,3616,35692,15789
567,2771,36133,16253
568,2003,36509,16712
569,1433,36827,17244
570,1029,37043,17779
571,732,37220,18356
572,544,37335,18985
573,384,37439,19639
574,305,37495,20213
575,237,37548,20893
576,177,37595,21485
577,145,37642,22089
578,129,37679,22721
579,112,37703,23312
580,100,37712,23895
581,72,37736,24551
582,61,37752,25151
583,64,37771,25772
584,62,37789,26312
585,53,37808,26859
586,51,37820,27434
587,48,37825,27924
588,51,37827,28435
589,35,37838,28944
590,46,37850,29383
591,40,37861,29829
592,50,37873,30304
593,43,37880,30739
594,37,37894,31154
595,30,37900,31577
596,25,37905,31973
597,37,37917,32355
598,32,37921,32731
599,27,37927,33091
600,22,37933,33467
601,29,37937,33755
602,27,37943,34071
603,21,37955,34382
604,17,37966,34694
605,21,37976,34991
606,23,37983,35279
607,25,37988,35563
608,19,38002,35773
609,25,38005,35986
610,23,38008,36199
611,20,38015,36397
612,15,38014,36578
613,7,38022,36769
614,12,38017,36923
615,9,38023,37082
616,11,38024,37223
617,11,38025,37366
618,12,38029,37510
619,7,38031,37642
620,6,38032,37776
621,8,38033,37901
622,9,38035,38020
623,9,38035,38117
624,10,38040,38230
625,13,38041,38337
626,18,38041,38407
627,17,38040,38480
628,12,38037,38552
629,10,38036,38612
630,9,38036,38673
631,12,38030,38758
632,11,38029,38825
633,9,38026,38877
634,8,38032,38926
635,4,38030,38967
636,6,38030,39022
637,10,38030,39078
638,10,38024,39116
639,12,38021,39166
640,10,37998,39201
641,5,37981,39242
642,8,37944,39272
643,8,37893,39302
644,7,37833,39332
645,9,37714,39354
646,11,37565,39376
647,8,37374,39397
648,7,37133,39419
649,10,36834,39441
650,13,36470,39456
651,11,36016,39465
652,10,35438,39480
653,15,34841,39494
654,16,34012,39500
655,21,33143,39505
656,25,32164,39504
657,31,31044,39503
658,39,29690,39501
659,49,28413,39509
660,53,27028,39502
661,98,25469,39470
662,133,23982,39417
663,168,22326,39366
664,215,20779,39267
665,274,19321,39203
666,370,17779,39114
667,507,16334,38973
668,683,14776,38818
669,872,13547,38670
670,1243,12318,38416
671,1771,11307,38100
672,2381,10354,37715
673,3148,9551,37313
674,4092,8809,36794
675,5356,8286,36230
676,6873,7883,35473
677,8791,7669,34679
678,10996,7596,33687
679,13497,7656,32566
680,16231,7877,31377
681,18988,8300,30085
682,21602,8817,28604
683,24102,9564,27213
684,26266,10456,25695
685,28026,11667,24135
686,29009,12896,22838
687,29252,14395,21518
688,29088,16077,20213
689,28554,17724,19080
690,27353,19457,18166
691,25523,21354,17251
692,23558,23108,16567
693,21300,24837,16005
694,18816,26612,15561
695,16468,28130,15291
696,13924,29672,15065
697,11876,30985,14945
698,9964,32097,14984
699,8161,33128,15062
700,6531,33998,15290
701,5171,34750,15583
702,3936,35367,15910
703,2970,35799,16377
704,2186,36200,16872
705,1615,36499,17412
706,1130,36761,17926
707,837,36928,18488
708,584,37059,19077
709,449,37180,19693
710,334,37239,20316
711,251,37286,20923
712,204,37342,21536
713,177,37374,22100
714,154,37416,22706
715,124,37445,23258
716,103,37472,23878
717,96,37497,24454
718,80,37526,25098
719,77,37556,25712
720,79,37571,26322
721,74,37586,26855
722,68,37613,27348
723,58,37630,27866
724,62,37640,28362
725,65,37649,28918
726,56,37666,29376
727,54,37681,29841
728,35,37693,30278
729,40,37704,30708
730,35,37716,31160
731,40,37721,31605
732,31,37722,32014
733,22,37730,32347
734,27,37730,32715
735,34,37731,33040
736,30,37740,33397
737,29,37745,33734
738,28,37750,34043
739,35,37755,34383
740,33,37763,34680
741,19,37766,34972
742,25,37772,35225
743,20,37784,35464
744,20,37789,35671
745,15,37792,35898
746,19,37794,36133
747,28,37805,36328
748,19,37809,36551
749,16,37812,36743
750,10,37815,36921
751,13,37821,37091
752,10,37830,37239
753,16,37830,37380
754,14,37838,37496
755,19,37843,37620
756,18,37852,37737
757,13,37853,37870
758,18,37856,37979
759,11,37859,38074
760,8,37860,38174
761,10,37861,38258
762,6,37865,38349
763,10,37860,38434
764,7,37858,38516
765,11,37856,38587
766,9,37854,38657
767,9,37852,38708
768,5,37853,38773
769,6,37853,38840
770,13,37850,38897
771,13,37849,38944
772,8,37849,39001
773,9,37843,39049
774,7,37839,39098
775,8,37822,39128
776,10,37809,39157
777,12,37769,39182
778,12,37738,39205
779,9,37695,39241
780,6,37616,39257
781,3,37507,39280
782,2,37365,39308
783,7,37196,39333
784,7,36964,39356
785,9,36623,39368
786,12,36240,39386
787,11,35802,39405
788,16,35219,39409
789,17,34530,39427
790,19,33700,39446
791,31,32797,39454
792,27,31760,39451
793,30,30610,39448
794,28,29363,39452
795,39,28084,39446
796,52,26608,39438
797,80,25244,39420
798,110,23716,39379
799,137,22210,39336
800,189,20715,39293
801,236,19154,39188
802,340,17749,39066
803,446,16395,38953
804,606,15026,38791
805,878,13675,38607
806,1299,12411,38343
807,1773,11331,38046
808,2428,10401,37712
809,3329,9625,37351
810,4587,8948,36773
811,6005,8504,36121
812,7771,8127,35370
813,9525,7925,34501
814,11890,7817,33392
815,14244,7907,32327
816,16760,8127,31071
817,19079,8623,29753
818,21175,9225,28544
819,23266,9986,27099
820,25018,10921,25749
821,26558,12009,24366
822,27406,13240,23110
823,27804,14601,21842
824,27993,15984,20542
825,27645,17564,19503
826,26659,19327,18425
827,25279,20969,17625
828,23629,22728,16772
829,21609,24340,16166
830,19676,25878,15721
831,17522,27467,15269
832,15255,28939,15020
833,12947,30319,14855
834,10903,31475,14886
835,8941,32563,14962
836,7252,33485,15178
837,5650,34301,15444
838,4474,34983,15725
839,3467,35508,16113
840,2616,35928,16605
841,1993,36253,17108
842,1452,36513,17647
843,1055,36702,18195
844,762,36879,18758
845,600,36987,19371
846,460,37094,20007
847,349,37158,20653
848,276,37216,21226
849,213,37269,21814
850,161,37310,22407
851,137,37348,23014
852,112,37382,23618
853,95,37410,24231
854,94,37429,24726
855,93,37459,25335
856,78,37475,25867
857,82,37486,26429
858,68,37507,26983
859,59,37525,27525
860,50,37545,28057
861,50,37555,28502
862,56,37568,29011
863,55,37575,29538
864,45,37583,29965
865,47,37588,30447
866,42,37602,30875
867,37,37620,31309
868,46,37625,31691
869,51,37635,32069
870,37,37645,32471
871,22,37661,32858
872,31,37673,33143
873,34,37676,33447
874,31,37674,33799
875,30,37674,34105
876,25,37683,34392
877,15,37685,34707
878,21,37691,34963
879,19,37704,35258
880,17,37708,35489
881,19,37713,35740
882,20,37722,35960
883,17,37727,36175
884,22,37734,36372
885,20,37738,36541
886,18,37747,36736
887,15,37752,36927
888,12,37761,37077
889,17,37773,37242
890,22,37776,37361
891,18,37785,37497
892,12,37793,37601
893,11,37799,37735
894,12,37806,37857
895,9,37811,37963
896,9,37815,38082
897,8,37815,38189
898,10,37813,38293
899,10,37813,38382
900,11,37808,38449
901,10,37803,38538
902,6,37802,38615
903,9,37801,38663
904,9,37797,38726
905,9,37798,38796
906,10,37790,38856
907,17,37789,38916
908,11,37781,38975
909,12,37773,39019
910,11,37758,39059
911,5,37748,39107
912,12,37732,39161
913,15,37701,39182
914,11,37659,39221
915,13,37595,39243
916,13,37524,39266
917,10,37394,39297
918,12,37216,39325
919,15,37015,39336
920,9,36747,39371
921,11,36377,39394
922,14,35987,39400
923,9,35535,39421
924,7,34893,39437
925,16,34290,39442
926,18,33466,39454
927,27,32582,39461
928,26,31689,39453
929,28,30604,39444
930,40,29501,39451
931,58,28126,39448
932,82,26786,39429
933,113,25321,39397
934,142,23872,39374
935,214,22367,39301
936,278,20996,39230
937,364,19447,39149
938,453,18053,39051
939,611,16619,38887
940,840,15236,38729
941,1117,13843,38527
942,1467,12638,38303
943,2004,11603,37989
944,2659,10670,37603
945,3489,9926,37142
946,4502,9270,36642
947,5872,8693,36009
948,7644,8323,35232
949,9448,8095,34416
950,11612,8020,33487
951,14051,8077,32304
952,16346,8313,31223
953,18770,8698,29929
954,21257,9272,28596
955,23145,9973,27324
956,25071,10953,25813
957,26456,12051,24456
958,27385,13408,23113
959,27994,14744,21811
960,27947,16271,20671
961,27311,17814,19468
962,26357,19537,18444
963,24910,21289,17582
964,23162,22968,16900
965,21050,24716,16257
966,18799,26480,15705
967,16527,27910,15432
968,14225,29372,15209
969,12117,30638,15072
970,10278,31829,14977
971,8545,32829,15119
972,6929,33708,15245
973,5641,34423,15507
974,4393,35054,15859
975,3404,35602,16253
976,2618,36056,16667
977,1981,36373,17144
978,1486,36625,17685
979,1096,36825,18202
980,770,36986,18807
981,586,37117,19415
982,417,37195,20009
983,288,37272,20614
984,218,37336,21220
985,180,37377,21791
986,143,37410,22406
987,128,37437,23001
988,102,37467,23563
989,71,37502,24140
990,66,37521,24715
991,65,37542,25305
992,62,37564,25865
993,71,37584,26410
994,64,37604,26984
995,60,37620,27444
996,51,37647,27974
997,56,37662,28446
998,50,37682,28964
999,47,37687,29411
1000,36,37692,29887
